Domanda,Testo,Stralcio,Repertorio
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",non ho di medicinale o droga,non ho di medicinale o droga,NON RISPOSTA
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",ci sono ragioni che ti orientano verso questo,ci sono ragioni che ti orientano verso questo,CAUSA
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",non ho di medicinale o droga,non ho di medicinale o droga,NON RISPOSTA
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",non mi danno nessun tipo psicofarmaci o droga,non mi danno nessun tipo psicofarmaci o droga,DERESPONSABILIZZAZIONE
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",l'assistenza ai detenuti,l'assistenza ai detenuti,NON RISPOSTA
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",tossicodipendente,tossicodipendente,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",non ho farmaco o tipo di droga,non ho farmaco o tipo di droga,NON RISPOSTA
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",non ho di farmaci o altro,non ho di farmaci o altro,NON RISPOSTA
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",uomo anormale,uomo anormale,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",lo descrivo come persona normale,lo descrivo come persona normale,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",normale,normale,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",abituale,abituale,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",che bevo poco le domeniche,che bevo poco le domeniche,VALUTAZIONE
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",come una persona normale,come una persona normale,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",poco consumatore,poco consumatore,VALUTAZIONE
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?","penso che consumare alcol sia normale, consumare psicofarmaci non è normale perchè fa troppo male","penso che consumare alcol sia normale,",OPINIONE
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?","penso che consumare alcol sia normale, consumare psicofarmaci non è normale perchè fa troppo male",consumare psicofarmaci non è normale,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?","penso che consumare alcol sia normale, consumare psicofarmaci non è normale perchè fa troppo male",perchè fa troppo male,CAUSA
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?","non lo so, mai avuto vizi","non lo so,",SANCIRE LA REALTÀ
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?","non lo so, mai avuto vizi",mai avuto vizi,GIUSTIFICAZIONE
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?","come una persona che beve in modo misur, come un hobby","come una persona che beve in modo misur,",VALUTAZIONE
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?","come una persona che beve in modo misur, come un hobby",come un hobby,CONFERMA
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",non consumo,non consumo,GIUSTIFICAZIONE
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",non sono alcolizzat,non sono alcolizzat,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",malata di farmaci,malata di farmaci,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",si fa male,si fa male,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",tossica,tossica,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",chiunque beva lo fa per il suo piacere,chiunque beva lo fa per il suo piacere,GENERALIZZAZIONE
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",un ubriaco,un ubriaco,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?","manca la libertà, cosa ci posso fare?","manca la libertà,",GENERALIZZAZIONE
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?","manca la libertà, cosa ci posso fare?",cosa ci posso fare?,DERESPONSABILIZZAZIONE
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",non uso l'alcol,non uso l'alcol,NON RISPOSTA
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",mi descrivo,mi descrivo,NON RISPOSTA
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",lo descrivo come un uomo debole,lo descrivo come un uomo debole,GIUDIZIO
"Come si descrive come consumatore di sostanze legali (ad esempio alcol, psicofarmaci)?",spero che non faccia male,spero che non faccia male,OPINIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,non c e granche,non c e granche,COMMENTO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,buone,buone,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,buone,buone,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,buone,buone,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,da un lato molto buono ti insegnano e soprattutto ti prepararno ad un tuo prossimo contat con l'esterno facendoti dimenticare se pure per un momento il luogo di punizione in cui ti trovi dall'altro si puo definire un po' po' una necessità come l'attività lavorativa che ti porta verso una se pure illusoria ma consistente guadagno di sostentamento,da un lato molto buono,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,da un lato molto buono ti insegnano e soprattutto ti prepararno ad un tuo prossimo contat con l'esterno facendoti dimenticare se pure per un momento il luogo di punizione in cui ti trovi dall'altro si puo definire un po' po' una necessità come l'attività lavorativa che ti porta verso una se pure illusoria ma consistente guadagno di sostentamento,ti insegnano e soprattutto ti prepararno ad un tuo prossimo contat con l'esterno facendoti dimenticare se pure per un momento il luogo di punizione in cui ti trovi,SPECIFICAZIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,da un lato molto buono ti insegnano e soprattutto ti prepararno ad un tuo prossimo contat con l'esterno facendoti dimenticare se pure per un momento il luogo di punizione in cui ti trovi dall'altro si puo definire un po' po' una necessità come l'attività lavorativa che ti porta verso una se pure illusoria ma consistente guadagno di sostentamento,dall'altro si puo definire un po' po' una necessità come l'attività lavorativa,SANCIRE LA REALTÀ
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,da un lato molto buono ti insegnano e soprattutto ti prepararno ad un tuo prossimo contat con l'esterno facendoti dimenticare se pure per un momento il luogo di punizione in cui ti trovi dall'altro si puo definire un po' po' una necessità come l'attività lavorativa che ti porta verso una se pure illusoria ma consistente guadagno di sostentamento,che ti porta verso una se pure illusoria ma consistente guadagno di sostentamento,SPECIFICAZIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,"non buona, sono lente e faziose e si basano esclusivamente si informazioni esterne all'istituto e non alla visione del comportamento interno","non buona,",GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,"non buona, sono lente e faziose e si basano esclusivamente si informazioni esterne all'istituto e non alla visione del comportamento interno",sono lente e faziose e si basano esclusivamente si informazioni esterne all'istituto e non alla visione del comportamento interno,SPECIFICAZIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,"corsi interni e autorizzazioni ricevute, dalle autorità interessate, verso corsi di istruzione superiore","corsi interni e autorizzazioni ricevute, dalle autorità interessate, verso corsi di istruzione superiore",SANCIRE LA REALTÀ
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,assistenti del sert educatori,assistenti del sert educatori,GENERALIZZAZIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,nessuna,nessuna,NON RISPOSTA
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,scarsita di mezzi e supporti agli operarorti che lavorano all interno della struttura carceraria,scarsita di mezzi e supporti agli operarorti,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,scarsita di mezzi e supporti agli operarorti che lavorano all interno della struttura carceraria,che lavorano all interno della struttura carceraria,SPECIFICAZIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,non lo conosco bene comunque come corsi interni va abbastanza bene,non lo conosco bene,GENERALIZZAZIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,non lo conosco bene comunque come corsi interni va abbastanza bene,comunque come corsi interni va abbastanza bene,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,"i colloqui con operatori o con altre persone di qua dentro, lo descriverei che e una cosa per il detenuto",i colloqui con operatori o con altre persone di qua dentro,SPECIFICAZIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,"i colloqui con operatori o con altre persone di qua dentro, lo descriverei che e una cosa per il detenuto",lo descriverei che e una cosa per il detenuto,SANCIRE LA REALTÀ
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,"opportunita sulla carta molto valide, ma difficili da ottenere, comunque soggettive","opportunita sulla carta molto valide, ma difficili da ottenere, comunque soggettive",GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,medie,medie,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,insufficente,insufficente,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,buono perche' perche' sostengono il mio percorso da detenuto,buono,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,buono perche' perche' sostengono il mio percorso da detenuto,perche' perche' sostengono il mio percorso da detenuto,SPECIFICAZIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,le mie opportunita di tratt mi hanno aiutato tanto l'autorita all interno del carcere,le mie opportunita di tratt mi hanno aiutato tanto l'autorita all interno del carcere,GENERALIZZAZIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,il lavoro secondo me mi aiuta molto ma purtroppo qui non si vive molto bene perch' perch' la paga e molto bassa,il lavoro secondo me mi aiuta molto,OPINIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,il lavoro secondo me mi aiuta molto ma purtroppo qui non si vive molto bene perch' perch' la paga e molto bassa,ma purtroppo qui non si vive molto bene,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,il lavoro secondo me mi aiuta molto ma purtroppo qui non si vive molto bene perch' perch' la paga e molto bassa,perch' perch' la paga e molto bassa,SPECIFICAZIONE
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,demotivanti,demotivanti,GIUDIZIO
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,praticamente inesistenti,praticamente inesistenti,SANCIRE LA REALTÀ
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,praticamente inesistenti,praticamente inesistenti,SANCIRE LA REALTÀ
Come descriverebbe le opportunità di trattamento rieducativo a cui può accedere in quanto persona detenuta?,"nulle, non ci sono'dentro n' fuori dato che ti buttano fuori non certo "" rieducata"" ma macchiata a vista nonostante una persona s' impegni a rientare in societa",nulle,GIUDIZIO
