Domanda,Testo,Stralcio,Repertorio
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","vivibilit…,
men detenuti,pi- opera educativa
struttura_adeguata
presenza di operatori professionali
spazi
attivit…_culturali
lavoro","vivibilit…,
men detenuti,pi- opera educativa
struttura_adeguata
presenza di operatori professionali",GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","vivibilit…,
men detenuti,pi- opera educativa
struttura_adeguata
presenza di operatori professionali
spazi
attivit…_culturali
lavoro",,GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","vivibilit…,
men detenuti,pi- opera educativa
struttura_adeguata
presenza di operatori professionali
spazi
attivit…_culturali
lavoro",,GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","vivibilit…,
men detenuti,pi- opera educativa
struttura_adeguata
presenza di operatori professionali
spazi
attivit…_culturali
lavoro",,GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","vivibilit…,
men detenuti,pi- opera educativa
struttura_adeguata
presenza di operatori professionali
spazi
attivit…_culturali
lavoro","spazi
attivit…_culturali
lavoro",SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","vivibilit…,
men detenuti,pi- opera educativa
struttura_adeguata
presenza di operatori professionali
spazi
attivit…_culturali
lavoro",,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","vivibilit…,
men detenuti,pi- opera educativa
struttura_adeguata
presenza di operatori professionali
spazi
attivit…_culturali
lavoro",,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","layout
sportello col pubblico (utenti)
efficienza_amministr
rispetto di livelli minimi adeguati di detenzione
rispe_diritti_fondam dei cittadini anche e soprattutto dei detenuti (costituzione italiana)","layout
sportello col pubblico (utenti)
efficienza_amministr",SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","layout
sportello col pubblico (utenti)
efficienza_amministr
rispetto di livelli minimi adeguati di detenzione
rispe_diritti_fondam dei cittadini anche e soprattutto dei detenuti (costituzione italiana)",,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","layout
sportello col pubblico (utenti)
efficienza_amministr
rispetto di livelli minimi adeguati di detenzione
rispe_diritti_fondam dei cittadini anche e soprattutto dei detenuti (costituzione italiana)",,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","layout
sportello col pubblico (utenti)
efficienza_amministr
rispetto di livelli minimi adeguati di detenzione
rispe_diritti_fondam dei cittadini anche e soprattutto dei detenuti (costituzione italiana)",,GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","layout
sportello col pubblico (utenti)
efficienza_amministr
rispetto di livelli minimi adeguati di detenzione
rispe_diritti_fondam dei cittadini anche e soprattutto dei detenuti (costituzione italiana)",rispe_diritti_fondam dei cittadini anche e soprattutto dei detenuti (costituzione italiana),COMMENTO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","layout
sportello col pubblico (utenti)
efficienza_amministr
rispetto di livelli minimi adeguati di detenzione
rispe_diritti_fondam dei cittadini anche e soprattutto dei detenuti (costituzione italiana)",,COMMENTO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","personale di polizia_penitenziari a_sufficienza per_avere una maggiore attivit… di controllo e per un trattamento pi— approfondito
strumenti di sicurezza pi— funzionali e all' avanguardia",personale di polizia_penitenziari a_sufficienza per_avere una maggiore attivit… di controllo e per un trattamento pi— approfondito,VALUTAZIONE
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","personale di polizia_penitenziari a_sufficienza per_avere una maggiore attivit… di controllo e per un trattamento pi— approfondito
strumenti di sicurezza pi— funzionali e all' avanguardia",,VALUTAZIONE
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","personale di polizia_penitenziari a_sufficienza per_avere una maggiore attivit… di controllo e per un trattamento pi— approfondito
strumenti di sicurezza pi— funzionali e all' avanguardia",,GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","condizioni_igieniche, spazi_vivibili
condizioni_sanitarie e di prevenzione
condizione_sociale
condizione di cura_psicologica
capacit… di dare lavoro
capacit_diffon_cultu",,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","condizioni_igieniche, spazi_vivibili
condizioni_sanitarie e di prevenzione
condizione_sociale
condizione di cura_psicologica
capacit… di dare lavoro
capacit_diffon_cultu",,GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","condizioni_igieniche, spazi_vivibili
condizioni_sanitarie e di prevenzione
condizione_sociale
condizione di cura_psicologica
capacit… di dare lavoro
capacit_diffon_cultu","condizioni_sanitarie e di prevenzione
condizione_sociale
condizione di cura_psicologica
capacit… di dare lavoro
capacit_diffon_cultu",SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","condizioni_igieniche, spazi_vivibili
condizioni_sanitarie e di prevenzione
condizione_sociale
condizione di cura_psicologica
capacit… di dare lavoro
capacit_diffon_cultu",,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","condizioni_igieniche, spazi_vivibili
condizioni_sanitarie e di prevenzione
condizione_sociale
condizione di cura_psicologica
capacit… di dare lavoro
capacit_diffon_cultu",,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","condizioni_igieniche, spazi_vivibili
condizioni_sanitarie e di prevenzione
condizione_sociale
condizione di cura_psicologica
capacit… di dare lavoro
capacit_diffon_cultu",,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","condizioni_igieniche, spazi_vivibili
condizioni_sanitarie e di prevenzione
condizione_sociale
condizione di cura_psicologica
capacit… di dare lavoro
capacit_diffon_cultu",,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?",senza_alcun_dubbio il lavoro e i corsi_professionali oltre ovviamente alla cultura,,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","vivibilit… sia dal_punto_di vista dei detenuti che del personale
numero_degli_operato
posti_di_lavoro disponibili per_i_detenuti",,GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","vivibilit… sia dal_punto_di vista dei detenuti che del personale
numero_degli_operato
posti_di_lavoro disponibili per_i_detenuti",,DESCRIZIONE
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","vivibilit… sia dal_punto_di vista dei detenuti che del personale
numero_degli_operato
posti_di_lavoro disponibili per_i_detenuti",,DESCRIZIONE
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","la capienza_istituto rispetto_all' utente che vi fa parte
la presenza di un_maggior_numero di operatori sociali
una maggior_professional degli_operatori di polizia_penitenziaria",,DESCRIZIONE
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","la capienza_istituto rispetto_all' utente che vi fa parte
la presenza di un_maggior_numero di operatori sociali
una maggior_professional degli_operatori di polizia_penitenziaria",,GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","la capienza_istituto rispetto_all' utente che vi fa parte
la presenza di un_maggior_numero di operatori sociali
una maggior_professional degli_operatori di polizia_penitenziaria",,GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","numero_di_detenuti in_proporzione alla_capienza
adeguato_numero_di personale_polizia
adeguato_numero_di_personale amministrativo
spazi_ricreativi",,DESCRIZIONE
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","numero_di_detenuti in_proporzione alla_capienza
adeguato_numero_di personale_polizia
adeguato_numero_di_personale amministrativo
spazi_ricreativi","adeguato_numero_di personale_polizia
adeguato_numero_di_personale amministrativo",GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","numero_di_detenuti in_proporzione alla_capienza
adeguato_numero_di personale_polizia
adeguato_numero_di_personale amministrativo
spazi_ricreativi",,GIUDIZIO
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","numero_di_detenuti in_proporzione alla_capienza
adeguato_numero_di personale_polizia
adeguato_numero_di_personale amministrativo
spazi_ricreativi",,SANCIRE LA REALTÀ
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?",scarse in_tutto,,NON RISPOSTA
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","il numero_operatori per ogni categoria professionale e le linee guida del loro operare
le condi_igien_sanita e di vita delle persone_detenute
(esempio grado di sovraffollamento)
verifiche_periodiche sulla operativit… da_parte_di personale adeguato super-partes",,DESCRIZIONE
"Se dovesse stabilire dei criteri per valutare la qualità di ciò che può offrire un istituto di pena, quali elementi prenderebbe in considerazione?","il numero_operatori per ogni categoria professionale e le linee guida del loro operare
le condi_igien_sanita e di vita delle persone_detenute
(esempio grado di sovraffollamento)
verifiche_periodiche sulla operativit… da_parte_di personale adeguato super-partes",,DESCRIZIONE
